                                231255390018767786;21/06/19 05:01:33,010000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;21/06/19;21/06/19;21/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31844;                                           2289122;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018767944;21/06/19 07:29:02,009000000                                                ;ResiakRefri         ;Loja001             ;T0010001            ;12/04/19;Userede             ;                    ;                                ;Administração Manutenção Rede                                   ;Estatística                                                     ;                                                  ;                                                  ;        ; ;21/06/19;21/06/19;21/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31845;                                           2350406;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018920163;05/07/19 05:00:40,438000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;05/07/19;05/07/19;05/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31876;                                           2344364;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018775260;22/06/19 05:01:07,645000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;22/06/19;22/06/19;22/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31849;                                           2204708;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018905120;04/07/19 05:01:02,216000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;04/07/19;04/07/19;04/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31874;                                           2446230;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390019041766;12/07/19 05:01:25,783000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;12/07/19;12/07/19;12/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31883;                                         249936990;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390019010268;11/07/19 05:00:49,452000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;11/07/19;11/07/19;11/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31882;                                         249902844;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018753861;18/06/19 05:01:27,657000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;18/06/19;18/06/19;18/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             30720;                                           2336872;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390019057654;13/07/19 05:01:05,423000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;13/07/19;13/07/19;13/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31884;                                         249881996;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018862109;02/07/19 05:01:05,253000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;02/07/19;02/07/19;02/07/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             31870;                                           2436078;                                                  ;                                                  ;                ;000;Com sucesso
                                231255390018759245;19/06/19 05:01:20,543000000                                                ;ResiakRefri         ;Loja001             ;                    ;        ;Userede             ;                    ;                                ;Logon                                                           ;                                                                ;                                                  ;                                                  ;        ; ;19/06/19;19/06/19;19/06/19;                    ;                    ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;52575705                        ;                                             30722;                                         249735036;                                                  ;                                                  ;                ;000;Com sucesso
